unemployed,educ,health,age,female,migback
0,18,8,37,1,0
0,11.5,8,36,1,0
0,11.5,8,31,0,0
1,10.5,3,39,1,0
0,12,7,47,1,0
1,7,10,38,0,1
0,10,8,30,1,1
0,11,8,30,1,0
0,9,6,28,0,0
0,11.5,5,27,0,0
0,11,8,44,0,0
0,11.5,7,37,1,0
0,16,6,38,1,0
0,14.5,8,43,1,0
0,16,9,43,0,1
0,18,8,45,0,0
0,14.5,8,41,1,0
0,18,9,40,0,0
0,15,10,38,1,0
0,13.5,10,34,0,0
0,11.5,9,29,1,1
0,11.5,8,42,0,0
0,14.5,10,34,1,0
0,18,8,49,0,0
0,18,7,48,1,0
0,8.5,8,37,0,1
0,10,6,29,1,1
0,11.5,8,32,1,0
0,14.5,7,39,1,0
0,11.5,6,45,0,0
0,18,7,43,0,0
0,14,7,40,1,0
0,NA,10,18,0,0
1,11.5,8,42,0,0
1,9,5,31,1,0
0,10.5,2,38,1,0
0,11.5,1,36,0,0
0,10.5,5,32,0,0
0,9,3,28,1,0
0,11,9,38,0,1
0,11.5,9,34,1,1
0,18,10,42,1,0
0,18,9,42,0,0
0,12,8,43,0,1
0,11,9,41,1,1
0,13,9,21,0,1
0,NA,8,18,1,1
0,11.5,8,47,0,0
0,11.5,4,45,1,0
0,9,5,38,0,0
0,9,4,38,1,0
0,NA,5,18,1,0
1,10.5,7,43,0,0
0,10.5,7,39,1,0
0,11.5,8,34,0,1
0,7,2,37,1,0
0,14.5,8,37,0,1
0,11.5,8,36,1,1
0,NA,10,18,1,1
0,18,4,47,0,0
0,18,8,39,1,0
0,12,9,42,0,0
0,16,7,38,1,0
0,7,10,48,0,1
1,7,9,40,1,1
0,18,8,50,1,0
0,18,6,40,1,0
0,11.5,8,36,1,1
0,10.5,8,27,0,1
0,10,8,27,1,1
0,18,9,43,0,0
0,18,8,38,1,0
0,18,8,47,1,1
1,9,3,35,0,0
1,10,8,28,1,0
0,14.5,10,48,1,0
0,18,10,47,0,0
0,11.5,8,36,1,0
0,17,8,36,0,1
0,11,4,40,1,0
0,13,7,21,1,0
0,10,8,19,1,0
0,NA,8,18,0,0
0,10.5,1,53,0,1
0,11.5,8,51,1,0
0,10,3,23,0,1
0,12,8,39,1,0
0,11.5,8,38,0,0
0,18,8,40,1,0
0,18,9,39,0,0
0,12,6,47,0,1
0,10,10,45,1,1
0,NA,7,18,0,1
0,NA,NA,17,0,1
0,11,9,48,0,1
0,10,5,38,1,1
0,18,9,43,0,0
0,18,9,42,1,0
0,15,8,44,1,1
0,18,8,42,0,0
0,18,8,41,0,0
0,18,5,37,1,0
0,13.5,7,38,1,1
0,11.5,10,38,0,1
0,18,7,40,0,0
0,14.5,8,35,1,0
0,12,3,39,1,1
0,9,4,56,0,1
0,10.5,1,37,0,0
0,11.5,8,35,1,0
0,9,7,44,0,0
0,12,8,39,1,1
0,18,7,44,0,0
0,13,9,36,1,0
0,18,6,46,0,0
0,15,7,44,1,0
0,16,4,40,0,0
0,18,8,40,1,0
0,14,5,56,0,1
0,9,9,41,1,1
0,18,9,45,1,0
0,12,9,41,1,1
0,12,8,39,0,1
0,10,8,19,1,1
0,15,2,41,1,1
0,12,4,40,0,1
0,13,9,21,0,1
0,12,8,29,1,0
0,12,8,29,0,0
0,10,6,29,1,1
0,18,8,48,0,0
0,13.5,8,43,1,0
0,10.5,5,32,1,1
0,11,7,31,0,1
0,10.5,6,38,0,0
0,10.5,8,29,1,0
0,11.5,7,40,0,0
0,12,9,39,1,0
0,14.5,6,47,0,0
0,12,7,44,1,0
0,12,8,43,0,0
0,15,9,42,1,0
0,11,8,45,0,1
0,12,10,18,0,1
0,9,NA,17,0,1
0,11,5,47,0,1
0,9,6,31,1,1
0,10.5,9,33,0,1
0,13,9,29,1,1
0,18,5,47,1,1
0,15,4,46,0,0
0,10.5,8,48,0,0
0,11,9,46,1,1
0,18,8,45,0,0
0,18,8,42,1,0
0,16,7,38,0,0
0,18,8,35,1,0
0,18,6,43,0,0
0,18,8,40,1,0
0,18,8,42,0,0
0,18,8,40,1,0
0,15,7,43,1,1
0,18,8,43,0,1
0,11,5,38,1,1
0,11.5,6,36,0,1
0,13,7,35,1,0
1,14.5,3,34,0,0
0,10.5,5,44,1,1
0,NA,10,18,1,0
0,13,8,51,1,0
0,10.5,8,50,0,0
0,11.5,7,42,1,0
0,13,5,20,1,0
0,18,9,42,0,0
0,18,9,39,1,0
1,10.5,5,32,1,0
1,10.5,3,37,0,1
0,12,10,40,1,0
0,12,8,46,0,0
0,12,10,44,1,0
0,16,9,42,1,1
0,16,7,41,0,1
0,9,7,30,0,1
0,11,8,28,1,1
0,9,7,56,0,1
0,7,7,43,1,1
0,10,7,20,0,1
0,9,10,18,1,1
0,10.5,10,35,1,0
0,11,4,37,0,0
0,11.5,8,38,0,0
0,10.5,10,36,1,0
0,10.5,7,42,1,0
0,13.5,8,51,0,0
0,14,8,35,1,0
0,18,7,46,1,0
0,18,7,48,0,0
1,15,5,44,1,0
1,9,4,38,0,1
0,15,6,50,0,0
0,18,7,48,1,0
0,11.5,8,40,0,1
0,11.5,7,35,1,0
0,10,8,46,1,1
0,14,7,40,0,0
0,11,10,34,1,0
0,10.5,5,49,1,0
0,10.5,5,35,1,0
0,11,8,37,1,0
0,12,7,39,0,0
0,16,7,35,1,0
0,12,8,29,0,0
0,10,5,26,1,0
0,10.5,8,28,0,0
0,18,0,43,0,0
0,18,9,41,1,0
0,11.5,9,37,0,0
0,10.5,8,36,1,0
1,15,6,63,0,1
0,10,6,48,1,1
1,7,2,26,0,1
0,10.5,9,44,1,0
0,10.5,4,45,1,0
1,9,8,42,0,0
0,9,8,49,0,1
0,11.5,7,47,1,1
0,11.5,8,35,1,0
0,10.5,8,50,0,1
0,10,8,42,1,0
0,13.5,8,23,0,0
0,18,8,40,1,0
0,15,6,40,0,1
0,9,5,33,1,1
1,9,0,25,1,1
0,11.5,10,41,0,0
0,16,10,34,1,0
1,10.5,4,40,1,0
1,11.5,5,29,1,0
0,11.5,6,28,0,0
1,11.5,8,42,1,0
0,11,7,40,1,1
0,10.5,4,40,0,1
0,10,7,21,0,1
0,14.5,8,34,1,0
0,16,8,33,0,0
0,12,8,46,1,0
0,16,7,40,0,0
0,12,6,43,0,0
0,12,8,42,1,0
0,16,7,40,0,0
0,16,8,37,1,0
0,18,2,45,0,0
0,11.5,6,42,1,0
1,10,10,26,1,0
0,11.5,8,40,0,0
0,11.5,8,36,1,0
1,10.5,8,37,0,0
1,9,5,31,1,0
0,11.5,5,59,1,0
0,10.5,3,39,1,0
0,11.5,7,36,0,0
0,12,9,30,1,0
0,16,6,50,0,0
0,16,3,36,1,0
0,18,10,35,0,0
0,18,6,31,1,0
0,11.5,9,36,0,0
0,11.5,9,33,1,0
0,14.5,8,29,1,0
0,11.5,8,33,0,1
0,11.5,8,43,0,0
0,15,2,38,1,0
0,11,7,44,0,1
0,9,5,36,1,1
0,15,9,47,0,1
1,15,7,45,1,1
0,NA,6,18,0,1
0,11.5,9,37,0,0
0,11.5,8,35,1,0
0,11.5,8,45,1,0
0,11.5,8,41,0,0
0,11.5,7,43,0,0
0,11.5,8,38,1,0
0,14.5,9,41,1,1
0,10.5,8,37,0,1
0,16,6,42,0,0
0,14.5,8,40,1,1
1,11.5,7,44,0,0
0,18,8,41,1,0
0,9,5,37,1,0
0,NA,8,18,0,0
0,NA,NA,17,0,0
0,11.5,5,39,0,0
0,10.5,8,44,0,0
0,11.5,9,44,1,0
0,13.5,5,48,0,0
0,14,5,47,1,0
0,14,7,40,0,1
0,17,8,34,1,0
0,10.5,10,44,0,0
0,11.5,7,36,1,0
0,18,7,42,0,0
0,18,7,40,1,0
0,15,10,33,0,0
0,7,3,34,0,1
0,7,4,32,1,1
0,12,8,33,1,0
0,11.5,8,32,0,0
0,12,2,49,0,1
0,11.5,8,31,1,0
0,12,8,33,1,0
0,10.5,3,36,0,0
0,18,8,41,1,0
0,18,8,38,0,0
0,13,9,31,1,0
1,9,5,27,1,0
0,11.5,7,36,0,1
0,10.5,6,35,1,1
1,9,6,46,0,1
0,11.5,6,42,1,1
0,18,6,43,1,0
0,16,6,34,1,1
0,18,2,42,0,1
0,15,8,39,1,0
1,9,10,27,1,1
0,18,9,36,1,0
0,18,8,37,0,0
0,16,7,37,1,0
0,10.5,10,35,0,0
0,13.5,7,32,1,0
0,18,8,33,1,0
0,18,8,32,0,0
0,18,7,56,0,0
0,18,8,40,1,0
0,13.5,7,27,1,0
0,NA,9,26,0,0
0,11.5,10,36,1,1
1,9,0,43,1,0
0,13,10,19,1,0
0,10.5,9,42,0,1
0,10.5,6,37,1,1
0,13.5,6,34,1,0
0,11.5,8,51,0,1
0,18,8,43,1,0
0,10,9,33,0,1
0,7,6,40,1,1
1,9,7,39,0,1
0,NA,10,18,0,1
0,NA,NA,17,0,1
0,11.5,8,34,0,1
0,10.5,7,32,1,1
1,10.5,2,39,1,1
0,NA,7,20,1,1
0,NA,7,19,1,1
1,10,7,31,1,1
0,11.5,9,50,0,0
0,10.5,8,40,1,1
0,9,5,46,0,1
0,10,7,41,1,1
0,18,9,39,0,0
0,18,10,36,1,0
0,18,2,43,0,1
0,11.5,7,40,1,0
0,10.5,10,32,0,0
0,11.5,10,30,1,1
1,14.5,4,47,1,0
0,NA,NA,17,1,0
0,11.5,10,33,0,1
0,18,8,29,1,1
0,11.5,7,39,0,0
0,15,8,39,1,1
0,18,8,43,0,0
0,18,6,41,1,0
0,11.5,3,45,1,0
0,10.5,7,51,0,0
0,13,7,19,0,0
0,11,7,33,1,0
0,NA,7,40,0,1
0,9,8,43,1,1
0,9,5,42,0,1
0,14.5,8,40,0,0
0,10,7,39,1,1
0,10.5,6,44,0,0
0,17,5,38,1,0
0,15,7,45,0,1
0,10,8,42,1,1
0,18,6,49,0,0
0,18,9,40,1,0
0,10.5,2,39,0,1
0,10.5,5,37,1,1
0,18,7,40,0,1
0,14.5,7,32,1,0
0,11.5,7,35,0,0
0,11.5,8,33,1,0
0,15,7,42,0,1
0,15,8,41,1,1
0,18,6,47,0,0
0,18,9,39,1,0
0,15,8,41,0,0
0,11.5,8,36,1,0
0,14.5,7,49,1,0
0,18,6,40,0,0
0,12,3,39,0,1
0,13,9,33,1,0
0,11.5,7,47,0,0
0,11.5,8,43,1,1
0,16,6,44,0,0
0,14.5,8,42,1,0
0,10.5,5,42,1,0
0,16,9,38,0,0
0,18,8,32,1,0
0,11.5,8,42,0,0
0,11.5,9,37,1,0
0,15,7,33,1,1
0,14,8,35,0,1
0,10.5,9,46,1,0
0,9,7,33,0,1
0,10.5,6,48,0,0
0,11.5,8,40,1,0
0,18,8,40,1,0
0,11.5,8,37,1,1
0,12,9,34,0,0
0,16,8,34,1,1
0,15,8,34,0,0
0,11.5,8,49,1,0
0,13,8,47,0,0
1,9,7,43,0,0
0,12,7,36,1,0
0,15,2,46,0,0
0,10.5,7,42,1,0
0,NA,NA,17,1,0
0,12,8,41,1,1
0,9,8,35,0,1
0,12,8,19,0,1
0,10.5,8,43,0,0
0,10.5,9,33,1,0
0,10.5,10,47,0,0
0,10.5,10,33,1,0
0,10.5,8,41,0,0
0,11.5,10,36,1,0
0,11,5,37,1,0
0,14,10,36,0,1
0,11.5,6,44,0,0
0,16,9,40,1,1
0,11.5,9,33,0,0
0,11.5,8,32,1,0
0,13,7,48,0,0
0,10.5,5,41,1,0
0,12,4,34,1,0
0,12,7,44,0,0
0,11.5,10,43,1,0
0,10.5,7,40,0,0
0,13.5,8,38,1,0
0,11.5,7,34,1,1
0,15,6,44,0,0
0,11.5,3,40,1,0
0,18,7,44,0,0
0,18,9,43,1,0
0,12,8,41,1,0
0,11.5,4,48,0,0
0,11.5,8,45,1,0
0,14,8,36,0,0
0,11.5,8,33,1,0
0,11.5,7,37,1,0
0,16,8,36,0,0
0,10.5,7,36,0,0
0,18,7,31,1,0
0,15,10,39,0,1
0,15,6,36,1,1
0,10.5,9,45,0,0
0,12,2,34,1,0
0,15,7,42,1,0
0,11.5,8,42,0,0
0,14.5,9,44,1,0
0,11.5,9,37,1,0
0,10.5,8,34,0,0
0,13,7,39,0,1
0,11.5,9,38,1,0
1,10.5,10,38,0,1
1,9,10,38,1,1
0,15,6,33,1,0
0,12,7,38,0,0
0,12,8,57,0,0
0,11.5,6,42,1,0
0,11.5,7,37,0,0
0,16,8,34,1,0
0,11.5,0,31,1,0
1,10.5,7,42,0,0
0,12,10,32,1,0
0,10,9,52,0,0
0,11.5,8,44,0,0
0,11.5,7,41,1,0
0,NA,NA,17,1,0
0,18,9,41,0,0
0,12,8,39,1,0
0,12,9,28,1,0
0,11.5,8,30,0,0
0,11.5,6,43,0,1
0,12,6,30,1,0
0,18,8,37,0,0
0,18,7,33,1,0
0,11.5,9,40,0,0
0,11.5,7,32,1,0
0,13,6,43,1,0
0,15,7,43,0,0
1,9,8,28,1,1
0,18,9,44,0,0
0,16,6,41,1,0
0,11.5,4,43,1,1
0,9,7,36,0,0
1,9,9,25,1,0
0,NA,5,21,0,0
1,11,10,52,0,0
0,9,8,24,1,0
0,11.5,7,31,1,0
0,18,7,52,0,0
0,18,5,46,1,0
0,12,9,37,1,0
0,7,7,37,0,0
0,16,8,41,0,0
0,14.5,8,37,1,0
0,12,2,37,0,0
0,18,8,33,1,0
0,10.5,3,46,0,0
0,9,9,40,1,0
0,11.5,9,22,0,0
0,9,NA,17,0,0
0,10.5,8,43,0,0
0,9,10,34,1,0
0,14.5,4,45,1,1
0,16,8,40,0,0
0,18,3,49,0,0
0,15,8,42,1,1
0,NA,NA,17,1,1
0,18,8,40,0,0
0,18,8,38,1,0
0,10.5,5,29,1,0
0,9,4,29,0,0
0,14.5,8,37,1,0
0,16,7,44,0,0
0,10.5,2,43,1,0
0,10.5,9,36,0,1
0,16,7,35,1,1
0,10.5,6,39,0,1
0,10,7,38,1,1
0,15,7,42,1,1
0,15,9,41,0,1
0,15,7,47,1,1
0,10.5,6,46,0,0
0,10,9,44,1,1
0,18,10,30,1,0
0,15,7,44,0,0
0,11.5,5,39,1,1
0,10.5,9,37,0,1
0,9,9,35,1,1
0,10.5,5,39,1,1
0,13,10,40,0,1
0,18,7,38,1,0
1,7,3,26,1,0
0,18,7,39,0,0
0,15,8,37,1,1
0,12,7,55,0,1
0,11,9,38,1,1
1,14.5,7,55,0,1
0,18,9,37,1,0
0,9,5,48,1,1
0,10.5,7,39,0,0
0,11.5,10,37,1,0
0,11.5,8,44,0,0
0,10.5,10,40,1,0
0,16,7,34,0,0
0,10.5,8,31,1,0
0,11.5,8,49,0,0
0,16,7,39,1,0
0,10.5,9,36,1,0
0,10.5,10,35,0,0
0,18,7,43,0,0
0,14,8,38,1,1
0,12,6,40,0,0
0,18,6,40,1,0
0,11,6,50,0,0
0,12,6,38,1,0
0,13.5,7,39,0,0
0,11.5,9,29,1,0
0,14.5,7,58,0,0
0,16,3,47,1,0
0,11.5,8,45,1,0
0,11.5,8,43,0,0
0,15,6,39,1,0
0,15,8,38,0,0
0,12,9,34,1,0
0,11.5,7,35,1,0
1,9,8,31,0,0
1,12,4,36,1,0
0,8.5,5,29,0,0
0,11.5,5,36,0,0
0,10.5,7,33,1,0
0,9,4,32,1,0
1,7,8,35,1,0
0,NA,NA,17,1,1
0,11.5,9,42,1,0
0,NA,7,43,0,0
0,11.5,4,41,0,0
0,11.5,6,41,1,0
0,18,9,34,1,0
0,18,6,32,0,0
0,11.5,7,33,0,0
0,13.5,6,29,1,1
0,11.5,7,31,1,0
0,10.5,8,29,0,0
0,14.5,7,36,1,0
0,16,6,35,0,0
0,11.5,7,38,0,0
0,11.5,6,31,1,0
0,18,9,38,1,0
0,12,9,35,1,0
0,10.5,9,27,0,0
1,7,8,33,0,0
0,11.5,5,29,1,0
0,14.5,8,38,1,0
0,15,8,34,0,1
0,15,8,43,0,0
0,18,8,41,1,0
0,10.5,8,43,1,0
0,11.5,3,45,1,0
0,17,9,35,0,0
0,12,7,31,1,0
0,18,6,41,1,0
0,11.5,8,41,0,0
0,12,9,42,0,1
1,11.5,9,36,1,0
0,12,5,48,0,1
0,14.5,8,46,1,1
0,18,8,33,0,0
0,18,7,32,1,0
0,11.5,3,28,1,0
0,12,5,34,0,0
0,14.5,9,28,1,0
0,7,5,23,1,0
0,11.5,7,38,1,1
0,11.5,7,38,0,1
0,18,8,47,0,0
0,18,8,45,1,0
0,15,8,42,0,0
0,11.5,8,39,1,0
0,16,7,43,1,0
0,10.5,6,50,0,0
1,14.5,5,41,1,1
0,16,3,35,1,0
0,16,10,34,0,0
0,13,10,44,0,0
0,18,10,41,1,0
0,11.5,7,32,0,1
0,11.5,9,31,1,1
0,10.5,10,32,0,0
0,9,5,30,1,0
1,10.5,10,37,0,0
0,11.5,9,43,1,0
0,10.5,7,42,0,0
1,10,8,29,0,1
1,9,4,24,1,0
0,10.5,8,37,0,0
0,10.5,7,27,1,0
0,11.5,7,44,1,0
0,11.5,8,47,0,0
0,9,9,26,0,0
0,9,9,25,1,0
0,9,6,28,1,0
0,8.5,6,29,0,0
0,11.5,0,39,0,0
1,11.5,7,37,1,0
0,NA,NA,17,1,0
0,11,8,37,0,1
0,10.5,10,29,1,1
0,15,8,36,1,0
0,11.5,7,35,0,0
1,9,7,28,1,1
0,9,6,28,0,1
0,10.5,7,27,1,1
0,10.5,8,36,0,1
0,11.5,7,31,1,1
0,9,8,56,0,1
0,10,9,34,1,1
0,9,7,46,0,1
0,10,7,43,1,1
0,9,7,23,0,1
0,10,8,27,1,1
1,7,10,35,0,1
0,18,9,39,0,0
0,11.5,8,36,1,0
0,11.5,7,48,0,0
0,14.5,10,38,1,0
1,11.5,3,32,0,0
0,7,5,27,1,0
0,11.5,9,32,0,0
0,12,7,27,1,0
0,11.5,8,31,0,0
0,11.5,8,29,1,0
0,7,10,36,0,1
1,10.5,6,32,1,1
0,15,3,42,0,0
0,18,8,39,1,0
0,12,5,38,1,1
0,15,8,37,0,0
0,11.5,7,44,1,1
0,7,7,41,0,1
0,15,7,33,1,1
1,11.5,3,38,0,0
1,7,6,31,1,0
0,10,7,34,1,0
1,9,10,41,0,1
0,NA,6,35,1,1
0,14.5,7,46,0,0
0,15,8,42,1,1
1,9,6,44,0,1
0,7,6,34,1,1
0,NA,NA,17,1,1
0,11.5,6,40,0,1
0,15,7,37,1,1
0,15,8,36,1,0
0,10,8,36,0,1
0,12,9,33,1,1
0,14.5,4,34,1,0
0,13,7,46,0,0
0,15,9,42,1,1
0,11.5,7,39,0,0
0,13.5,6,38,1,0
0,11.5,8,32,0,0
0,14,10,32,1,0
0,7,9,33,0,1
0,NA,9,28,1,1
1,7,6,35,1,1
0,9,10,18,0,1
0,13.5,8,32,0,0
0,12,8,31,1,1
0,11.5,7,41,1,0
1,9,5,28,1,0
1,11,7,41,1,1
0,10.5,5,41,0,0
0,11.5,8,32,1,0
0,9,5,44,0,0
1,11.5,8,36,1,0
0,12,2,36,1,1
0,9,1,36,0,1
0,9,10,29,0,1
0,9,6,29,1,1
0,10.5,7,35,0,0
0,10.5,7,32,1,0
0,9,10,30,1,1
0,NA,6,52,0,1
0,NA,5,51,1,1
0,11.5,0,48,1,0
0,10.5,6,40,0,0
0,13.5,7,37,1,0
0,9,6,47,0,0
1,8.5,3,40,1,1
0,9,7,22,0,1
0,18,3,44,1,1
0,14,8,40,0,0
0,12,8,37,1,1
0,15,7,37,1,1
0,14.5,8,36,0,0
0,10,5,46,0,0
0,14,4,37,1,0
0,9,3,37,1,1
1,10.5,10,35,0,0
0,10.5,7,43,0,0
0,14,8,38,1,0
0,11,5,38,1,0
0,NA,5,32,0,0
0,9,8,20,1,0
0,9,NA,17,1,0
0,12,9,35,1,1
0,12,3,38,1,1
0,14,7,36,0,1
0,10.5,2,43,0,0
0,12,8,42,1,0
0,9,7,32,1,1
0,11,9,30,0,1
0,14.5,8,43,1,0
0,18,8,39,0,0
1,11.5,7,56,0,0
0,15,8,34,1,1
0,16,9,37,1,0
0,18,6,37,0,0
0,15,7,39,0,1
0,15,8,38,1,1
0,18,7,40,0,1
0,11.5,6,37,1,1
0,18,4,49,0,0
0,18,7,40,1,1
0,11.5,5,43,0,0
1,10,5,26,1,1
0,10,5,24,1,0
1,12,5,31,0,0
1,9,5,28,1,0
0,11.5,8,34,0,0
0,11.5,9,26,1,0
0,16,9,37,0,0
0,13,8,30,1,0
0,9,9,35,0,0
0,12,8,35,1,0
1,15,8,44,0,1
0,15,9,43,1,1
0,11.5,8,46,0,1
0,16,5,41,1,0
0,11,8,37,0,0
0,14.5,8,36,1,0
0,9,7,32,1,0
0,10.5,9,34,1,0
0,10.5,8,29,0,0
0,10.5,7,41,0,0
0,11.5,9,37,1,1
0,15,5,47,0,1
0,15,8,38,1,0
0,10.5,5,40,0,0
0,12,6,39,1,0
0,12,7,39,0,1
0,12,9,37,1,1
0,11.5,7,40,1,1
1,11.5,7,49,0,0
0,15,9,38,1,0
0,7,5,47,0,0
0,11,8,32,1,1
0,14,8,41,0,0
0,16,10,35,1,0
1,9,0,44,1,1
0,13.5,8,40,1,0
0,13,8,43,1,1
0,NA,7,18,1,1
0,NA,NA,17,1,1
0,18,5,47,0,0
0,10,8,40,1,1
0,18,8,40,1,1
0,17,7,42,0,1
0,11.5,8,37,1,0
0,11.5,7,37,0,0
0,12,7,49,0,1
0,9,4,48,1,1
0,15,6,40,1,0
0,18,10,37,0,0
0,14.5,10,33,1,0
0,14.5,3,40,0,0
0,11.5,6,38,1,0
0,11.5,9,38,1,1
0,10.5,8,35,1,1
1,10.5,5,33,1,0
1,9,5,31,0,1
0,15,8,33,1,0
0,11,7,28,0,0
0,11.5,7,39,0,0
0,16,8,38,1,0
0,11.5,9,38,0,0
0,11.5,8,32,1,0
0,12,7,45,1,0
0,18,8,39,0,0
0,NA,6,22,1,0
0,10,8,19,1,0
0,NA,NA,17,1,0
0,14.5,6,44,0,0
0,11.5,5,36,1,1
0,10,8,35,1,1
0,14,5,33,1,1
0,12,5,32,0,1
0,18,4,35,1,0
0,13.5,4,33,0,0
0,10,6,39,0,1
0,15,7,35,1,1
0,11.5,8,46,1,0
0,18,8,39,0,0
0,11.5,8,33,1,0
0,9,8,33,1,1
0,10.5,1,32,0,1
0,10.5,8,37,0,0
0,11.5,6,34,1,0
1,10,10,32,0,0
1,9,8,28,1,0
0,18,6,40,1,0
0,15,8,39,0,1
0,15,7,28,1,0
0,NA,8,34,0,0
0,10,10,53,1,1
0,NA,2,22,1,1
0,9,5,45,0,0
0,18,6,37,1,0
0,12,7,29,1,0
0,9,8,27,1,0
0,15,9,38,0,0
0,10.5,10,28,1,0
0,10,5,22,1,0
0,NA,9,28,0,0
1,NA,6,56,0,0
0,16,10,34,0,0
0,NA,7,27,0,0
0,10.5,9,27,1,0
0,10.5,8,28,0,0
0,13,8,30,0,0
0,NA,9,33,0,0
0,11.5,8,71,0,0
0,13.5,7,38,1,0
0,11.5,5,77,1,0
0,10.5,9,64,1,0
0,15,9,25,1,0
0,12,10,32,1,1
0,9,2,85,1,1
0,17,8,74,0,0
0,11,9,55,0,0
0,9,7,64,1,1
0,10.5,8,66,0,0
0,9,10,60,1,0
0,18,9,34,1,0
0,15,7,26,1,0
0,11.5,10,39,0,0
0,11.5,7,33,1,0
0,NA,9,35,1,0
0,11,9,77,0,1
0,11,5,67,1,1
0,10.5,8,32,1,1
0,10,8,43,0,0
0,14.5,7,43,1,0
0,11,10,52,0,0
0,13.5,9,46,1,0
0,10.5,5,63,1,0
0,11.5,2,69,0,0
0,11.5,5,68,1,0
0,16,7,60,0,0
0,9,8,82,1,0
0,11,5,58,1,1
0,11.5,6,62,0,0
0,11,8,68,1,1
0,11,8,68,0,0
0,12,9,59,0,0
0,10,8,54,1,0
0,10.5,8,98,0,0
0,13.5,7,82,0,0
0,18,10,71,0,0
0,11.5,8,70,1,0
0,10.5,8,72,0,0
0,10.5,5,69,1,0
0,14.5,7,90,0,0
0,11,2,92,0,1
0,11.5,8,82,1,0
0,10.5,9,58,1,0
0,11.5,4,52,0,0
0,10,5,44,1,1
0,9,6,72,1,0
0,12,2,86,0,0
0,14.5,9,48,1,0
0,10.5,5,72,0,0
0,10.5,7,69,1,0
0,10.5,10,81,0,0
0,9,7,50,0,1
0,18,9,60,0,0
0,12,4,46,1,0
0,NA,NA,17,0,0
0,11.5,9,35,0,0
0,11.5,10,34,1,0
0,11.5,8,54,0,0
0,18,4,52,1,0
0,13,4,23,0,0
0,11.5,8,20,0,0
0,9,2,49,1,0
0,11.5,5,48,0,0
0,12,2,63,0,0
0,9,6,59,1,0
0,10.5,8,77,0,0
0,11.5,7,71,1,0
0,11.5,2,45,1,0
0,12,9,56,1,0
0,10.5,0,50,1,1
1,10.5,2,48,0,0
0,11.5,9,65,1,0
0,10.5,8,74,1,0
0,18,8,86,1,0
0,16,5,55,1,0
0,NA,7,24,0,0
0,12,6,24,0,0
0,10,8,19,0,0
1,11.5,5,62,0,0
0,NA,0,58,1,0
0,10.5,5,69,0,0
0,12,4,66,1,0
0,10.5,6,67,0,0
0,9,5,64,1,0
0,10.5,5,73,0,0
0,11,6,68,1,0
0,18,8,74,0,0
0,11.5,5,67,0,0
0,9,5,59,1,1
0,NA,8,23,1,0
0,11.5,7,46,1,0
0,18,8,23,1,0
0,NA,5,19,0,0
0,10.5,10,52,0,0
0,12,7,42,1,0
0,9,8,68,1,1
0,14,8,69,0,1
0,11,9,83,1,0
0,13,6,51,0,0
0,18,10,46,1,0
0,13,7,19,1,1
0,16,9,61,0,0
0,11.5,1,69,1,1
0,10.5,7,60,0,0
0,18,9,57,1,0
0,14.5,6,57,0,0
0,18,9,27,1,0
0,11.5,6,59,0,1
0,13,8,58,1,0
0,11.5,5,72,0,0
0,10.5,5,66,1,0
0,11.5,8,31,1,0
0,18,6,74,0,1
0,18,5,69,1,0
0,16,9,60,1,0
0,12,10,59,0,0
0,16,7,55,1,0
0,12,7,47,0,0
0,11,7,52,1,1
0,10.5,3,56,1,0
0,NA,8,18,0,0
0,18,8,68,1,0
0,14,5,65,0,0
0,11.5,6,53,0,0
0,11.5,5,51,1,0
0,15,5,71,1,1
0,18,8,55,0,0
0,16,9,51,1,0
0,11.5,6,61,1,0
0,10.5,8,61,0,0
0,10,7,28,1,0
0,11.5,7,26,0,1
0,11.5,4,68,0,0
1,10.5,4,61,1,0
0,12,9,25,1,1
0,10.5,10,27,0,0
0,11.5,7,43,0,0
0,11.5,8,40,1,0
0,11.5,7,35,0,0
0,11.5,5,32,1,0
0,18,7,87,1,0
0,10.5,8,63,0,0
0,13.5,7,61,1,0
0,11.5,8,52,1,0
0,15,6,55,0,0
0,13.5,7,26,0,0
0,14.5,9,21,0,0
0,11.5,8,48,1,1
0,9,10,59,0,0
0,7,10,56,1,0
0,10.5,8,67,0,0
0,14,7,61,0,0
0,18,8,72,0,0
0,18,6,70,1,0
0,12,4,56,0,0
0,11.5,10,80,0,0
0,11.5,7,78,1,0
0,11.5,3,77,0,0
0,11.5,8,75,1,0
0,12,7,50,1,0
0,11.5,8,49,0,0
0,10.5,5,53,0,0
0,11.5,6,48,1,0
0,11.5,8,22,1,0
0,10.5,8,46,1,0
0,13,9,19,1,0
0,14.5,9,60,1,0
0,10.5,8,56,0,0
0,11.5,10,81,1,0
0,18,10,74,1,0
0,11.5,8,73,0,0
0,13,8,30,0,0
0,12,9,56,1,0
0,11.5,9,68,0,0
0,11.5,9,71,1,0
0,18,7,64,0,0
0,18,9,29,1,0
0,11.5,5,72,0,0
0,11.5,7,58,1,0
0,NA,9,47,1,0
0,10.5,6,48,0,0
0,11.5,8,44,1,0
0,10.5,5,82,0,0
0,9,5,76,1,0
0,15,8,57,0,0
0,11.5,7,54,1,0
0,13,8,22,1,0
